,image,mask
0,data_lits/data_C2/images_C2/image57_slice308.jpg,data_lits/data_C2/masks_C2/mask57_slice308.jpg
1,data_lits/data_C2/images_C2/image57_slice309.jpg,data_lits/data_C2/masks_C2/mask57_slice309.jpg
2,data_lits/data_C2/images_C2/image57_slice310.jpg,data_lits/data_C2/masks_C2/mask57_slice310.jpg
3,data_lits/data_C2/images_C2/image57_slice311.jpg,data_lits/data_C2/masks_C2/mask57_slice311.jpg
4,data_lits/data_C2/images_C2/image57_slice312.jpg,data_lits/data_C2/masks_C2/mask57_slice312.jpg
5,data_lits/data_C2/images_C2/image57_slice318.jpg,data_lits/data_C2/masks_C2/mask57_slice318.jpg
6,data_lits/data_C2/images_C2/image57_slice319.jpg,data_lits/data_C2/masks_C2/mask57_slice319.jpg
7,data_lits/data_C2/images_C2/image57_slice320.jpg,data_lits/data_C2/masks_C2/mask57_slice320.jpg
8,data_lits/data_C2/images_C2/image57_slice321.jpg,data_lits/data_C2/masks_C2/mask57_slice321.jpg
9,data_lits/data_C2/images_C2/image57_slice322.jpg,data_lits/data_C2/masks_C2/mask57_slice322.jpg
10,data_lits/data_C2/images_C2/image57_slice323.jpg,data_lits/data_C2/masks_C2/mask57_slice323.jpg
11,data_lits/data_C2/images_C2/image57_slice324.jpg,data_lits/data_C2/masks_C2/mask57_slice324.jpg
12,data_lits/data_C2/images_C2/image57_slice325.jpg,data_lits/data_C2/masks_C2/mask57_slice325.jpg
13,data_lits/data_C2/images_C2/image57_slice326.jpg,data_lits/data_C2/masks_C2/mask57_slice326.jpg
14,data_lits/data_C2/images_C2/image57_slice327.jpg,data_lits/data_C2/masks_C2/mask57_slice327.jpg
15,data_lits/data_C2/images_C2/image57_slice328.jpg,data_lits/data_C2/masks_C2/mask57_slice328.jpg
16,data_lits/data_C2/images_C2/image57_slice329.jpg,data_lits/data_C2/masks_C2/mask57_slice329.jpg
17,data_lits/data_C2/images_C2/image57_slice330.jpg,data_lits/data_C2/masks_C2/mask57_slice330.jpg
18,data_lits/data_C2/images_C2/image57_slice331.jpg,data_lits/data_C2/masks_C2/mask57_slice331.jpg
19,data_lits/data_C2/images_C2/image57_slice332.jpg,data_lits/data_C2/masks_C2/mask57_slice332.jpg
20,data_lits/data_C2/images_C2/image57_slice333.jpg,data_lits/data_C2/masks_C2/mask57_slice333.jpg
21,data_lits/data_C2/images_C2/image52_slice113.jpg,data_lits/data_C2/masks_C2/mask52_slice113.jpg
22,data_lits/data_C2/images_C2/image52_slice114.jpg,data_lits/data_C2/masks_C2/mask52_slice114.jpg
23,data_lits/data_C2/images_C2/image52_slice115.jpg,data_lits/data_C2/masks_C2/mask52_slice115.jpg
24,data_lits/data_C2/images_C2/image52_slice116.jpg,data_lits/data_C2/masks_C2/mask52_slice116.jpg
25,data_lits/data_C2/images_C2/image52_slice117.jpg,data_lits/data_C2/masks_C2/mask52_slice117.jpg
26,data_lits/data_C2/images_C2/image52_slice118.jpg,data_lits/data_C2/masks_C2/mask52_slice118.jpg
27,data_lits/data_C2/images_C2/image52_slice119.jpg,data_lits/data_C2/masks_C2/mask52_slice119.jpg
28,data_lits/data_C2/images_C2/image52_slice127.jpg,data_lits/data_C2/masks_C2/mask52_slice127.jpg
29,data_lits/data_C2/images_C2/image52_slice128.jpg,data_lits/data_C2/masks_C2/mask52_slice128.jpg
30,data_lits/data_C2/images_C2/image52_slice129.jpg,data_lits/data_C2/masks_C2/mask52_slice129.jpg
31,data_lits/data_C2/images_C2/image52_slice130.jpg,data_lits/data_C2/masks_C2/mask52_slice130.jpg
32,data_lits/data_C2/images_C2/image52_slice131.jpg,data_lits/data_C2/masks_C2/mask52_slice131.jpg
33,data_lits/data_C2/images_C2/image52_slice132.jpg,data_lits/data_C2/masks_C2/mask52_slice132.jpg
34,data_lits/data_C2/images_C2/image52_slice133.jpg,data_lits/data_C2/masks_C2/mask52_slice133.jpg
35,data_lits/data_C2/images_C2/image52_slice134.jpg,data_lits/data_C2/masks_C2/mask52_slice134.jpg
36,data_lits/data_C2/images_C2/image52_slice135.jpg,data_lits/data_C2/masks_C2/mask52_slice135.jpg
37,data_lits/data_C2/images_C2/image52_slice136.jpg,data_lits/data_C2/masks_C2/mask52_slice136.jpg
38,data_lits/data_C2/images_C2/image52_slice137.jpg,data_lits/data_C2/masks_C2/mask52_slice137.jpg
39,data_lits/data_C2/images_C2/image52_slice138.jpg,data_lits/data_C2/masks_C2/mask52_slice138.jpg
40,data_lits/data_C2/images_C2/image52_slice139.jpg,data_lits/data_C2/masks_C2/mask52_slice139.jpg
41,data_lits/data_C2/images_C2/image52_slice140.jpg,data_lits/data_C2/masks_C2/mask52_slice140.jpg
42,data_lits/data_C2/images_C2/image59_slice141.jpg,data_lits/data_C2/masks_C2/mask59_slice141.jpg
43,data_lits/data_C2/images_C2/image59_slice142.jpg,data_lits/data_C2/masks_C2/mask59_slice142.jpg
44,data_lits/data_C2/images_C2/image59_slice143.jpg,data_lits/data_C2/masks_C2/mask59_slice143.jpg
45,data_lits/data_C2/images_C2/image59_slice144.jpg,data_lits/data_C2/masks_C2/mask59_slice144.jpg
46,data_lits/data_C2/images_C2/image58_slice163.jpg,data_lits/data_C2/masks_C2/mask58_slice163.jpg
47,data_lits/data_C2/images_C2/image58_slice164.jpg,data_lits/data_C2/masks_C2/mask58_slice164.jpg
48,data_lits/data_C2/images_C2/image58_slice165.jpg,data_lits/data_C2/masks_C2/mask58_slice165.jpg
49,data_lits/data_C2/images_C2/image58_slice166.jpg,data_lits/data_C2/masks_C2/mask58_slice166.jpg
50,data_lits/data_C2/images_C2/image58_slice167.jpg,data_lits/data_C2/masks_C2/mask58_slice167.jpg
51,data_lits/data_C2/images_C2/image58_slice168.jpg,data_lits/data_C2/masks_C2/mask58_slice168.jpg
52,data_lits/data_C2/images_C2/image58_slice169.jpg,data_lits/data_C2/masks_C2/mask58_slice169.jpg
53,data_lits/data_C2/images_C2/image58_slice170.jpg,data_lits/data_C2/masks_C2/mask58_slice170.jpg
54,data_lits/data_C2/images_C2/image58_slice183.jpg,data_lits/data_C2/masks_C2/mask58_slice183.jpg
55,data_lits/data_C2/images_C2/image58_slice184.jpg,data_lits/data_C2/masks_C2/mask58_slice184.jpg
56,data_lits/data_C2/images_C2/image58_slice185.jpg,data_lits/data_C2/masks_C2/mask58_slice185.jpg
57,data_lits/data_C2/images_C2/image58_slice190.jpg,data_lits/data_C2/masks_C2/mask58_slice190.jpg
58,data_lits/data_C2/images_C2/image58_slice191.jpg,data_lits/data_C2/masks_C2/mask58_slice191.jpg
59,data_lits/data_C2/images_C2/image58_slice192.jpg,data_lits/data_C2/masks_C2/mask58_slice192.jpg
60,data_lits/data_C2/images_C2/image49_slice123.jpg,data_lits/data_C2/masks_C2/mask49_slice123.jpg
61,data_lits/data_C2/images_C2/image49_slice131.jpg,data_lits/data_C2/masks_C2/mask49_slice131.jpg
62,data_lits/data_C2/images_C2/image49_slice136.jpg,data_lits/data_C2/masks_C2/mask49_slice136.jpg
63,data_lits/data_C2/images_C2/image49_slice141.jpg,data_lits/data_C2/masks_C2/mask49_slice141.jpg
64,data_lits/data_C2/images_C2/image49_slice146.jpg,data_lits/data_C2/masks_C2/mask49_slice146.jpg
65,data_lits/data_C2/images_C2/image49_slice147.jpg,data_lits/data_C2/masks_C2/mask49_slice147.jpg
66,data_lits/data_C2/images_C2/image49_slice148.jpg,data_lits/data_C2/masks_C2/mask49_slice148.jpg
67,data_lits/data_C2/images_C2/image49_slice149.jpg,data_lits/data_C2/masks_C2/mask49_slice149.jpg
68,data_lits/data_C2/images_C2/image49_slice150.jpg,data_lits/data_C2/masks_C2/mask49_slice150.jpg
69,data_lits/data_C2/images_C2/image49_slice151.jpg,data_lits/data_C2/masks_C2/mask49_slice151.jpg
70,data_lits/data_C2/images_C2/image49_slice152.jpg,data_lits/data_C2/masks_C2/mask49_slice152.jpg
71,data_lits/data_C2/images_C2/image49_slice153.jpg,data_lits/data_C2/masks_C2/mask49_slice153.jpg
72,data_lits/data_C2/images_C2/image49_slice154.jpg,data_lits/data_C2/masks_C2/mask49_slice154.jpg
73,data_lits/data_C2/images_C2/image49_slice155.jpg,data_lits/data_C2/masks_C2/mask49_slice155.jpg
74,data_lits/data_C2/images_C2/image49_slice156.jpg,data_lits/data_C2/masks_C2/mask49_slice156.jpg
75,data_lits/data_C2/images_C2/image49_slice158.jpg,data_lits/data_C2/masks_C2/mask49_slice158.jpg
76,data_lits/data_C2/images_C2/image49_slice161.jpg,data_lits/data_C2/masks_C2/mask49_slice161.jpg
77,data_lits/data_C2/images_C2/image49_slice162.jpg,data_lits/data_C2/masks_C2/mask49_slice162.jpg
78,data_lits/data_C2/images_C2/image49_slice163.jpg,data_lits/data_C2/masks_C2/mask49_slice163.jpg
79,data_lits/data_C2/images_C2/image49_slice164.jpg,data_lits/data_C2/masks_C2/mask49_slice164.jpg
80,data_lits/data_C2/images_C2/image31_slice40.jpg,data_lits/data_C2/masks_C2/mask31_slice40.jpg
81,data_lits/data_C2/images_C2/image31_slice41.jpg,data_lits/data_C2/masks_C2/mask31_slice41.jpg
82,data_lits/data_C2/images_C2/image31_slice42.jpg,data_lits/data_C2/masks_C2/mask31_slice42.jpg
83,data_lits/data_C2/images_C2/image31_slice43.jpg,data_lits/data_C2/masks_C2/mask31_slice43.jpg
84,data_lits/data_C2/images_C2/image31_slice44.jpg,data_lits/data_C2/masks_C2/mask31_slice44.jpg
85,data_lits/data_C2/images_C2/image31_slice45.jpg,data_lits/data_C2/masks_C2/mask31_slice45.jpg
