,image,mask
0,data/data_C2/images_C2/EndoCV2021_001000.jpg,data/data_C2/masks_C2/EndoCV2021_001000_mask.jpg
1,data/data_C2/images_C2/EndoCV2021_001001.jpg,data/data_C2/masks_C2/EndoCV2021_001001_mask.jpg
2,data/data_C2/images_C2/EndoCV2021_001002.jpg,data/data_C2/masks_C2/EndoCV2021_001002_mask.jpg
3,data/data_C2/images_C2/EndoCV2021_001003.jpg,data/data_C2/masks_C2/EndoCV2021_001003_mask.jpg
4,data/data_C2/images_C2/EndoCV2021_001004.jpg,data/data_C2/masks_C2/EndoCV2021_001004_mask.jpg
5,data/data_C2/images_C2/EndoCV2021_001005.jpg,data/data_C2/masks_C2/EndoCV2021_001005_mask.jpg
6,data/data_C2/images_C2/EndoCV2021_001007.jpg,data/data_C2/masks_C2/EndoCV2021_001007_mask.jpg
7,data/data_C2/images_C2/EndoCV2021_001008.jpg,data/data_C2/masks_C2/EndoCV2021_001008_mask.jpg
8,data/data_C2/images_C2/EndoCV2021_001009.jpg,data/data_C2/masks_C2/EndoCV2021_001009_mask.jpg
9,data/data_C2/images_C2/EndoCV2021_001010.jpg,data/data_C2/masks_C2/EndoCV2021_001010_mask.jpg
10,data/data_C2/images_C2/EndoCV2021_001011.jpg,data/data_C2/masks_C2/EndoCV2021_001011_mask.jpg
11,data/data_C2/images_C2/EndoCV2021_001013.jpg,data/data_C2/masks_C2/EndoCV2021_001013_mask.jpg
12,data/data_C2/images_C2/EndoCV2021_001014.jpg,data/data_C2/masks_C2/EndoCV2021_001014_mask.jpg
13,data/data_C2/images_C2/EndoCV2021_001017.jpg,data/data_C2/masks_C2/EndoCV2021_001017_mask.jpg
14,data/data_C2/images_C2/EndoCV2021_001022.jpg,data/data_C2/masks_C2/EndoCV2021_001022_mask.jpg
15,data/data_C2/images_C2/EndoCV2021_001023.jpg,data/data_C2/masks_C2/EndoCV2021_001023_mask.jpg
16,data/data_C2/images_C2/EndoCV2021_001024.jpg,data/data_C2/masks_C2/EndoCV2021_001024_mask.jpg
17,data/data_C2/images_C2/EndoCV2021_001025.jpg,data/data_C2/masks_C2/EndoCV2021_001025_mask.jpg
18,data/data_C2/images_C2/EndoCV2021_001028.jpg,data/data_C2/masks_C2/EndoCV2021_001028_mask.jpg
19,data/data_C2/images_C2/EndoCV2021_001029.jpg,data/data_C2/masks_C2/EndoCV2021_001029_mask.jpg
20,data/data_C2/images_C2/EndoCV2021_001030.jpg,data/data_C2/masks_C2/EndoCV2021_001030_mask.jpg
21,data/data_C2/images_C2/EndoCV2021_001031.jpg,data/data_C2/masks_C2/EndoCV2021_001031_mask.jpg
22,data/data_C2/images_C2/EndoCV2021_001032.jpg,data/data_C2/masks_C2/EndoCV2021_001032_mask.jpg
23,data/data_C2/images_C2/EndoCV2021_001033.jpg,data/data_C2/masks_C2/EndoCV2021_001033_mask.jpg
24,data/data_C2/images_C2/EndoCV2021_001034.jpg,data/data_C2/masks_C2/EndoCV2021_001034_mask.jpg
25,data/data_C2/images_C2/EndoCV2021_001035.jpg,data/data_C2/masks_C2/EndoCV2021_001035_mask.jpg
26,data/data_C2/images_C2/EndoCV2021_001036.jpg,data/data_C2/masks_C2/EndoCV2021_001036_mask.jpg
27,data/data_C2/images_C2/EndoCV2021_001039.jpg,data/data_C2/masks_C2/EndoCV2021_001039_mask.jpg
28,data/data_C2/images_C2/EndoCV2021_001040.jpg,data/data_C2/masks_C2/EndoCV2021_001040_mask.jpg
29,data/data_C2/images_C2/EndoCV2021_001041.jpg,data/data_C2/masks_C2/EndoCV2021_001041_mask.jpg
30,data/data_C2/images_C2/EndoCV2021_001042.jpg,data/data_C2/masks_C2/EndoCV2021_001042_mask.jpg
31,data/data_C2/images_C2/EndoCV2021_001043.jpg,data/data_C2/masks_C2/EndoCV2021_001043_mask.jpg
32,data/data_C2/images_C2/EndoCV2021_001044.jpg,data/data_C2/masks_C2/EndoCV2021_001044_mask.jpg
33,data/data_C2/images_C2/EndoCV2021_001045.jpg,data/data_C2/masks_C2/EndoCV2021_001045_mask.jpg
34,data/data_C2/images_C2/EndoCV2021_001046.jpg,data/data_C2/masks_C2/EndoCV2021_001046_mask.jpg
35,data/data_C2/images_C2/EndoCV2021_001049.jpg,data/data_C2/masks_C2/EndoCV2021_001049_mask.jpg
36,data/data_C2/images_C2/EndoCV2021_001053.jpg,data/data_C2/masks_C2/EndoCV2021_001053_mask.jpg
37,data/data_C2/images_C2/EndoCV2021_001054.jpg,data/data_C2/masks_C2/EndoCV2021_001054_mask.jpg
38,data/data_C2/images_C2/EndoCV2021_001055.jpg,data/data_C2/masks_C2/EndoCV2021_001055_mask.jpg
39,data/data_C2/images_C2/EndoCV2021_001056.jpg,data/data_C2/masks_C2/EndoCV2021_001056_mask.jpg
40,data/data_C2/images_C2/EndoCV2021_001057.jpg,data/data_C2/masks_C2/EndoCV2021_001057_mask.jpg
41,data/data_C2/images_C2/EndoCV2021_001058.jpg,data/data_C2/masks_C2/EndoCV2021_001058_mask.jpg
42,data/data_C2/images_C2/EndoCV2021_001059.jpg,data/data_C2/masks_C2/EndoCV2021_001059_mask.jpg
43,data/data_C2/images_C2/EndoCV2021_001060.jpg,data/data_C2/masks_C2/EndoCV2021_001060_mask.jpg
44,data/data_C2/images_C2/EndoCV2021_001061.jpg,data/data_C2/masks_C2/EndoCV2021_001061_mask.jpg
45,data/data_C2/images_C2/EndoCV2021_001063.jpg,data/data_C2/masks_C2/EndoCV2021_001063_mask.jpg
