img_name,small_polyp,inv_area
data/data_C4/images_C4/10_endocv2021_positive_1006.jpg,False,16.636702540824142
data/data_C4/images_C4/10_endocv2021_positive_1087.jpg,False,71.05011590718497
data/data_C4/images_C4/10_endocv2021_positive_499.jpg,False,0.0
data/data_C4/images_C4/10_endocv2021_positive_584.jpg,False,0.0
data/data_C4/images_C4/10_endocv2021_positive_895.jpg,True,361.3199500559438
data/data_C4/images_C4/10_endocv2021_positive_950.jpg,False,127.28126445908045
data/data_C4/images_C4/11_endocv2021_positive_1228.jpg,False,0.0
data/data_C4/images_C4/11_endocv2021_positive_1344.jpg,False,0.0
data/data_C4/images_C4/11_endocv2021_positive_146.jpg,False,0.0
data/data_C4/images_C4/11_endocv2021_positive_1475.jpg,False,0.0
data/data_C4/images_C4/11_endocv2021_positive_61.jpg,False,0.0
data/data_C4/images_C4/11_endocv2021_positive_625.jpg,False,45.80161207659693
data/data_C4/images_C4/11_endocv2021_positive_843.jpg,False,7.824833130318602
data/data_C4/images_C4/11_endocv2021_positive_861.jpg,False,32.80902736706538
data/data_C4/images_C4/11_endocv2021_positive_900.jpg,False,53.06638744253505
data/data_C4/images_C4/11_endocv2021_positive_948.jpg,False,68.85004990199845
data/data_C4/images_C4/11_endocv2021_positive_968.jpg,False,66.63854119729965
data/data_C4/images_C4/11_endocv2021_positive_976.jpg,False,65.05725514011597
data/data_C4/images_C4/12_endocv2021_positive_148.jpg,False,0.0
data/data_C4/images_C4/12_endocv2021_positive_25.jpg,False,0.0
data/data_C4/images_C4/12_endocv2021_positive_289.jpg,False,0.0
data/data_C4/images_C4/12_endocv2021_positive_38.jpg,False,0.0
data/data_C4/images_C4/12_endocv2021_positive_503.jpg,False,148.14038680167272
data/data_C4/images_C4/12_endocv2021_positive_566.jpg,False,24.010974110338086
data/data_C4/images_C4/12_endocv2021_positive_679.jpg,False,22.308355648345664
data/data_C4/images_C4/12_endocv2021_positive_768.jpg,False,64.20802692547085
data/data_C4/images_C4/12_endocv2021_positive_895.jpg,False,49.00351215178126
data/data_C4/images_C4/12_endocv2021_positive_979.jpg,False,48.67714726997736
data/data_C4/images_C4/13_endocv2021_positive_222.jpg,False,0.0
data/data_C4/images_C4/13_endocv2021_positive_464.jpg,False,0.0
data/data_C4/images_C4/13_endocv2021_positive_550.jpg,True,335.4799078576913
data/data_C4/images_C4/13_endocv2021_positive_573.jpg,True,341.6683022571148
data/data_C4/images_C4/14_endocv2021_positive_1069.jpg,False,0.0
data/data_C4/images_C4/14_endocv2021_positive_1119.jpg,False,2.814719384603517
data/data_C4/images_C4/14_endocv2021_positive_1242.jpg,False,17.050651208691587
data/data_C4/images_C4/14_endocv2021_positive_1266.jpg,False,6.996297589063261
data/data_C4/images_C4/14_endocv2021_positive_1435.jpg,False,5.448026617340521
