img_name,small_polyp,inv_area
data_lits/data_C5/images_C5/image120_slice176.jpg,True,4392.031537450724
data_lits/data_C5/images_C5/image120_slice177.jpg,True,2953.637327677625
data_lits/data_C5/images_C5/image120_slice178.jpg,True,2818.8715526693095
data_lits/data_C5/images_C5/image120_slice179.jpg,True,3598.359261452334
data_lits/data_C5/images_C5/image120_slice180.jpg,True,3504.415203145478
data_lits/data_C5/images_C5/image120_slice203.jpg,True,1841.8626181357288
data_lits/data_C5/images_C5/image120_slice204.jpg,True,1166.080312598123
data_lits/data_C5/images_C5/image120_slice205.jpg,True,1126.5415079712832
data_lits/data_C5/images_C5/image120_slice206.jpg,False,866.0920940115573
data_lits/data_C5/images_C5/image120_slice207.jpg,True,1062.0536693093532
data_lits/data_C5/images_C5/image120_slice208.jpg,True,1192.4563844589532
data_lits/data_C5/images_C5/image120_slice209.jpg,True,1611.5798355794502
data_lits/data_C5/images_C5/image120_slice210.jpg,True,1943.6706210746684
data_lits/data_C5/images_C5/image120_slice211.jpg,True,2056.0629921259842
data_lits/data_C5/images_C5/image120_slice212.jpg,True,2709.4163424124513
data_lits/data_C5/images_C5/image120_slice213.jpg,True,3341.333599920024
data_lits/data_C5/images_C5/image120_slice214.jpg,True,5109.824185904296
data_lits/data_C5/images_C5/image120_slice215.jpg,True,3696.8653909965715
data_lits/data_C5/images_C5/image120_slice216.jpg,True,2209.8819795695726
data_lits/data_C5/images_C5/image120_slice217.jpg,True,3144.2483537158982
data_lits/data_C5/images_C5/image120_slice218.jpg,True,4344.928176795581
data_lits/data_C5/images_C5/image120_slice260.jpg,True,3189.404074621881
data_lits/data_C5/images_C5/image120_slice261.jpg,True,2012.4249631212936
data_lits/data_C5/images_C5/image120_slice262.jpg,False,983.6041258957343
data_lits/data_C5/images_C5/image120_slice263.jpg,False,853.5839515789204
data_lits/data_C5/images_C5/image120_slice264.jpg,False,956.620395546524
data_lits/data_C5/images_C5/image120_slice265.jpg,True,1033.2275066850086
data_lits/data_C5/images_C5/image120_slice266.jpg,True,1069.8898847631242
data_lits/data_C5/images_C5/image120_slice267.jpg,True,1073.3083926076974
data_lits/data_C5/images_C5/image120_slice268.jpg,True,1969.9619839094687
data_lits/data_C5/images_C5/image120_slice269.jpg,True,3296.189349112426
data_lits/data_C5/images_C5/image120_slice270.jpg,True,4372.496075353219
data_lits/data_C5/images_C5/image121_slice253.jpg,True,3776.4374894073776
data_lits/data_C5/images_C5/image121_slice254.jpg,True,1564.8373051172807
data_lits/data_C5/images_C5/image121_slice255.jpg,True,1234.313569806304
data_lits/data_C5/images_C5/image121_slice256.jpg,True,1198.786270219863
data_lits/data_C5/images_C5/image121_slice257.jpg,False,934.736135581844
data_lits/data_C5/images_C5/image121_slice258.jpg,False,961.6295997928474
data_lits/data_C5/images_C5/image121_slice259.jpg,False,934.8407126674684
data_lits/data_C5/images_C5/image121_slice260.jpg,False,882.698006074211
data_lits/data_C5/images_C5/image121_slice261.jpg,True,1490.2514713750668
data_lits/data_C5/images_C5/image122_slice189.jpg,True,3437.7330933401904
data_lits/data_C5/images_C5/image122_slice190.jpg,True,3148.3948756593827
data_lits/data_C5/images_C5/image122_slice191.jpg,True,1277.9200519987
data_lits/data_C5/images_C5/image122_slice192.jpg,False,967.1111111111111
data_lits/data_C5/images_C5/image122_slice193.jpg,False,769.4586474820144
data_lits/data_C5/images_C5/image122_slice194.jpg,False,524.70364759535
data_lits/data_C5/images_C5/image122_slice195.jpg,False,536.6240396888471
data_lits/data_C5/images_C5/image122_slice196.jpg,False,541.5013730588836
data_lits/data_C5/images_C5/image122_slice197.jpg,False,509.04460926910247
data_lits/data_C5/images_C5/image122_slice198.jpg,False,463.12948169907924
data_lits/data_C5/images_C5/image122_slice199.jpg,False,519.2179890481184
data_lits/data_C5/images_C5/image122_slice200.jpg,False,496.12373643664
data_lits/data_C5/images_C5/image122_slice201.jpg,False,521.4781530108357
data_lits/data_C5/images_C5/image122_slice202.jpg,False,445.8112361948462
data_lits/data_C5/images_C5/image122_slice203.jpg,False,329.8515225232782
data_lits/data_C5/images_C5/image122_slice204.jpg,False,252.89211550756823
data_lits/data_C5/images_C5/image122_slice205.jpg,False,238.0343840357799
data_lits/data_C5/images_C5/image122_slice206.jpg,False,223.37637340604695
data_lits/data_C5/images_C5/image122_slice207.jpg,False,196.32102485484455
data_lits/data_C5/images_C5/image122_slice208.jpg,False,191.90519389547902
data_lits/data_C5/images_C5/image122_slice209.jpg,False,191.05176513627217
data_lits/data_C5/images_C5/image122_slice210.jpg,False,177.74034012954274
data_lits/data_C5/images_C5/image122_slice211.jpg,False,150.63947736691358
data_lits/data_C5/images_C5/image122_slice212.jpg,False,160.36118421210458
data_lits/data_C5/images_C5/image122_slice213.jpg,False,180.5589634299513
data_lits/data_C5/images_C5/image122_slice214.jpg,False,185.45300193368863
data_lits/data_C5/images_C5/image122_slice215.jpg,False,189.45066530629597
data_lits/data_C5/images_C5/image122_slice216.jpg,False,192.47377650063493
data_lits/data_C5/images_C5/image122_slice217.jpg,False,173.35857551128376
data_lits/data_C5/images_C5/image122_slice218.jpg,False,177.19193332909217
data_lits/data_C5/images_C5/image122_slice219.jpg,False,152.85434335719822
data_lits/data_C5/images_C5/image122_slice220.jpg,False,131.26555234384816
data_lits/data_C5/images_C5/image122_slice221.jpg,False,106.30095858432298
data_lits/data_C5/images_C5/image122_slice222.jpg,False,115.69019466674051
data_lits/data_C5/images_C5/image122_slice223.jpg,False,117.37605551448704
data_lits/data_C5/images_C5/image122_slice224.jpg,False,117.28811656045589
data_lits/data_C5/images_C5/image122_slice225.jpg,False,115.58597269028529
data_lits/data_C5/images_C5/image122_slice226.jpg,False,111.91743988641956
data_lits/data_C5/images_C5/image122_slice227.jpg,False,113.48186577755446
data_lits/data_C5/images_C5/image122_slice228.jpg,False,117.61851724774999
data_lits/data_C5/images_C5/image122_slice229.jpg,False,119.01570870789065
data_lits/data_C5/images_C5/image122_slice230.jpg,False,114.80384495825813
data_lits/data_C5/images_C5/image122_slice231.jpg,False,118.27572601149728
data_lits/data_C5/images_C5/image122_slice232.jpg,False,121.11953644363997
data_lits/data_C5/images_C5/image122_slice233.jpg,False,123.4970311224094
data_lits/data_C5/images_C5/image122_slice234.jpg,False,125.8843313867541
data_lits/data_C5/images_C5/image122_slice235.jpg,False,125.32146486139911
data_lits/data_C5/images_C5/image122_slice236.jpg,False,127.12973193994085
data_lits/data_C5/images_C5/image122_slice237.jpg,False,123.54724597181098
data_lits/data_C5/images_C5/image122_slice238.jpg,False,140.87377638220076
data_lits/data_C5/images_C5/image122_slice239.jpg,False,153.76358580015042
data_lits/data_C5/images_C5/image122_slice240.jpg,False,190.21184692388024
data_lits/data_C5/images_C5/image122_slice241.jpg,False,224.96178659047544
data_lits/data_C5/images_C5/image122_slice242.jpg,False,248.95708491771163
data_lits/data_C5/images_C5/image122_slice243.jpg,False,246.9958875106692
data_lits/data_C5/images_C5/image122_slice244.jpg,False,310.1504198951422
data_lits/data_C5/images_C5/image122_slice245.jpg,False,346.4763415278879
data_lits/data_C5/images_C5/image122_slice246.jpg,False,639.4795901772646
data_lits/data_C5/images_C5/image122_slice247.jpg,False,970.4244817374137
data_lits/data_C5/images_C5/image122_slice248.jpg,True,1193.2652624062835
