,image,mask
0,data/data_C5/images_C5/EndoCV2021_C5_50000003.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000003_mask.jpg
1,data/data_C5/images_C5/EndoCV2021_C5_50000005.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000005_mask.jpg
2,data/data_C5/images_C5/EndoCV2021_C5_50000006.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000006_mask.jpg
3,data/data_C5/images_C5/EndoCV2021_C5_50000007.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000007_mask.jpg
4,data/data_C5/images_C5/EndoCV2021_C5_50000008.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000008_mask.jpg
5,data/data_C5/images_C5/EndoCV2021_C5_50000009.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000009_mask.jpg
6,data/data_C5/images_C5/EndoCV2021_C5_50000010.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000010_mask.jpg
7,data/data_C5/images_C5/EndoCV2021_C5_50000011.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000011_mask.jpg
8,data/data_C5/images_C5/EndoCV2021_C5_50000014.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000014_mask.jpg
9,data/data_C5/images_C5/EndoCV2021_C5_50000024.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000024_mask.jpg
10,data/data_C5/images_C5/EndoCV2021_C5_50000025.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000025_mask.jpg
11,data/data_C5/images_C5/EndoCV2021_C5_50000026.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000026_mask.jpg
12,data/data_C5/images_C5/EndoCV2021_C5_50000027.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000027_mask.jpg
13,data/data_C5/images_C5/EndoCV2021_C5_50000028.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000028_mask.jpg
14,data/data_C5/images_C5/EndoCV2021_C5_50000034.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000034_mask.jpg
15,data/data_C5/images_C5/EndoCV2021_C5_50000036.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000036_mask.jpg
16,data/data_C5/images_C5/EndoCV2021_C5_50000040.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000040_mask.jpg
17,data/data_C5/images_C5/EndoCV2021_C5_50000048.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000048_mask.jpg
18,data/data_C5/images_C5/EndoCV2021_C5_50000049.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000049_mask.jpg
19,data/data_C5/images_C5/EndoCV2021_C5_50000054.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000054_mask.jpg
20,data/data_C5/images_C5/EndoCV2021_C5_50000057.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000057_mask.jpg
21,data/data_C5/images_C5/EndoCV2021_C5_50000062.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000062_mask.jpg
22,data/data_C5/images_C5/EndoCV2021_C5_50000065.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000065_mask.jpg
23,data/data_C5/images_C5/EndoCV2021_C5_50000066.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000066_mask.jpg
24,data/data_C5/images_C5/EndoCV2021_C5_50000070.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000070_mask.jpg
25,data/data_C5/images_C5/EndoCV2021_C5_50000071.jpg,data/data_C5/masks_C5/EndoCV2021_C5_50000071_mask.jpg
