,image,mask
0,data_lits/data_C3/images_C3/image84_slice421.jpg,data_lits/data_C3/masks_C3/mask84_slice421.jpg
1,data_lits/data_C3/images_C3/image84_slice422.jpg,data_lits/data_C3/masks_C3/mask84_slice422.jpg
2,data_lits/data_C3/images_C3/image84_slice423.jpg,data_lits/data_C3/masks_C3/mask84_slice423.jpg
3,data_lits/data_C3/images_C3/image84_slice424.jpg,data_lits/data_C3/masks_C3/mask84_slice424.jpg
4,data_lits/data_C3/images_C3/image84_slice425.jpg,data_lits/data_C3/masks_C3/mask84_slice425.jpg
5,data_lits/data_C3/images_C3/image84_slice426.jpg,data_lits/data_C3/masks_C3/mask84_slice426.jpg
6,data_lits/data_C3/images_C3/image84_slice427.jpg,data_lits/data_C3/masks_C3/mask84_slice427.jpg
7,data_lits/data_C3/images_C3/image84_slice428.jpg,data_lits/data_C3/masks_C3/mask84_slice428.jpg
8,data_lits/data_C3/images_C3/image84_slice429.jpg,data_lits/data_C3/masks_C3/mask84_slice429.jpg
9,data_lits/data_C3/images_C3/image84_slice430.jpg,data_lits/data_C3/masks_C3/mask84_slice430.jpg
10,data_lits/data_C3/images_C3/image84_slice431.jpg,data_lits/data_C3/masks_C3/mask84_slice431.jpg
11,data_lits/data_C3/images_C3/image84_slice432.jpg,data_lits/data_C3/masks_C3/mask84_slice432.jpg
12,data_lits/data_C3/images_C3/image84_slice433.jpg,data_lits/data_C3/masks_C3/mask84_slice433.jpg
13,data_lits/data_C3/images_C3/image84_slice434.jpg,data_lits/data_C3/masks_C3/mask84_slice434.jpg
14,data_lits/data_C3/images_C3/image84_slice435.jpg,data_lits/data_C3/masks_C3/mask84_slice435.jpg
15,data_lits/data_C3/images_C3/image84_slice436.jpg,data_lits/data_C3/masks_C3/mask84_slice436.jpg
16,data_lits/data_C3/images_C3/image84_slice437.jpg,data_lits/data_C3/masks_C3/mask84_slice437.jpg
17,data_lits/data_C3/images_C3/image84_slice438.jpg,data_lits/data_C3/masks_C3/mask84_slice438.jpg
18,data_lits/data_C3/images_C3/image84_slice439.jpg,data_lits/data_C3/masks_C3/mask84_slice439.jpg
19,data_lits/data_C3/images_C3/image84_slice440.jpg,data_lits/data_C3/masks_C3/mask84_slice440.jpg
20,data_lits/data_C3/images_C3/image84_slice441.jpg,data_lits/data_C3/masks_C3/mask84_slice441.jpg
21,data_lits/data_C3/images_C3/image84_slice442.jpg,data_lits/data_C3/masks_C3/mask84_slice442.jpg
22,data_lits/data_C3/images_C3/image84_slice443.jpg,data_lits/data_C3/masks_C3/mask84_slice443.jpg
23,data_lits/data_C3/images_C3/image84_slice444.jpg,data_lits/data_C3/masks_C3/mask84_slice444.jpg
24,data_lits/data_C3/images_C3/image84_slice445.jpg,data_lits/data_C3/masks_C3/mask84_slice445.jpg
25,data_lits/data_C3/images_C3/image84_slice446.jpg,data_lits/data_C3/masks_C3/mask84_slice446.jpg
26,data_lits/data_C3/images_C3/image84_slice447.jpg,data_lits/data_C3/masks_C3/mask84_slice447.jpg
27,data_lits/data_C3/images_C3/image84_slice448.jpg,data_lits/data_C3/masks_C3/mask84_slice448.jpg
28,data_lits/data_C3/images_C3/image84_slice449.jpg,data_lits/data_C3/masks_C3/mask84_slice449.jpg
29,data_lits/data_C3/images_C3/image84_slice450.jpg,data_lits/data_C3/masks_C3/mask84_slice450.jpg
30,data_lits/data_C3/images_C3/image84_slice451.jpg,data_lits/data_C3/masks_C3/mask84_slice451.jpg
31,data_lits/data_C3/images_C3/image84_slice452.jpg,data_lits/data_C3/masks_C3/mask84_slice452.jpg
32,data_lits/data_C3/images_C3/image84_slice453.jpg,data_lits/data_C3/masks_C3/mask84_slice453.jpg
33,data_lits/data_C3/images_C3/image84_slice454.jpg,data_lits/data_C3/masks_C3/mask84_slice454.jpg
